TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionID_bin,AccountID_bin,TransactionID_bin_enc,AccountID_bin_enc,Target
0.0,0.2545454545454545,0.011827285710620613,0.27364185110663986,0.5,0.8372093023255813,0.5359765051395007,0.3147208121827411,0.14,0.0,0.8387096774193548,0.0,0.24482758620689654,0.0,0.33683185966818,0.2916666666666667,0,1,0,1,0
0.00040257648953301127,0.9090909090909091,0.32153455397535347,0.47404426559356133,0.5,0.3488372093023256,0.07342143906020558,0.13874788494077833,0.51,0.0,0.8064516129032258,0.0,0.45172413793103444,0.0,0.9180546275595326,0.5333333333333333,0,3,0,3,2
0.0008051529790660225,0.03636363636363636,0.1077796686991696,0.5078470824949698,0.5,0.5348837209302325,0.33627019089574156,0.5786802030456852,0.08,0.6666666666666666,0.016129032258064557,0.75,0.1586206896551724,0.0,0.06863734931174438,0.11388888888888889,0,0,0,0,0
0.0012077294685990338,0.13737373737373737,0.15756031231559953,0.3291750503018109,0.5,0.7674418604651163,0.2672540381791483,0.5076142131979695,0.01,0.6666666666666666,0.12903225806451613,0.75,0.05172413793103449,0.0,0.569197956003802,0.4527777777777778,0,0,0,0,0
0.001610305958132045,0.8202020202020202,0.01127996373991944,0.780281690140845,0.0,0.023255813953488372,0.4375917767988252,0.8460236886632826,0.9,0.6666666666666666,0.435483870967742,0.75,0.6482758620689656,0.0,0.4925911187531677,0.044444444444444446,0,3,0,3,2
0.002012882447665056,0.7838383838383839,0.07858346232457904,0.25553319919517103,0.5,0.6511627906976745,0.8252569750367107,0.10152284263959391,0.53,0.0,0.0,0.75,0.5586206896551724,0.0,0.045737843102722775,0.036111111111111115,0,3,0,3,2
0.0024154589371980675,0.397979797979798,0.0058323997502843505,0.12313883299798792,0.0,0.9069767441860465,0.3450807635829662,0.1895093062605753,0.18,0.0,0.30645161290322587,0.0,0.44482758620689655,0.0,0.8883303734554748,0.6277777777777778,0,1,0,1,0
0.002818035426731079,0.13535353535353536,0.14637441953939434,0.33682092555331994,0.0,0.37209302325581395,0.7092511013215859,0.9644670050761421,0.19,0.3333333333333333,0.7903225806451613,0.5,0.9689655172413792,0.0,0.18115460779713835,0.7527777777777778,0,0,0,0,0
0.00322061191626409,0.2686868686868687,0.09062454568000479,0.22414486921529175,0.0,0.2558139534883721,0.9838472834067548,0.6243654822335025,0.34,0.3333333333333333,0.532258064516129,0.25,0.26206896551724135,0.0,0.6045605421617909,0.8055555555555556,0,1,0,1,0
0.0036231884057971015,0.7676767676767676,0.6975789554702265,0.2454728370221328,0.5,0.6046511627906976,0.28487518355359764,0.6632825719120136,0.06,0.0,0.5967741935483871,0.0,0.3793103448275862,0.0,0.06188385358620237,0.025,0,3,0,3,2
0.004025764895330112,0.298989898989899,0.014982938947944552,0.20764587525150904,0.0,0.0,0.2936857562408223,0.5685279187817258,0.72,0.6666666666666666,0.5483870967741935,0.25,0.16896551724137931,0.0,0.5040264197666963,0.061111111111111116,0,1,0,1,0
0.004428341384863124,0.9171717171717172,0.16228096431289712,0.09416498993963783,0.5,0.5116279069767442,0.8399412628487518,0.09475465313028765,0.29,0.6666666666666666,0.04838709677419356,0.75,0.5620689655172414,0.0,0.09595919536134934,0.13611111111111113,0,3,0,3,2
0.004830917874396135,0.7818181818181819,0.42268649568556355,0.41730382293762575,0.0,0.5348837209302325,0.04552129221732746,0.5617597292724196,0.56,0.3333333333333333,0.09677419354838712,0.75,0.3482758620689655,0.0,0.10209024288923516,0.375,0,3,0,3,2
0.005233494363929146,0.5252525252525253,0.6683314376608828,0.8744466800804829,0.5,0.5116279069767442,0.07782672540381791,0.4686971235194585,0.24,0.0,0.12903225806451613,0.75,0.3896551724137931,0.0,0.005944850820811549,0.11944444444444445,0,2,0,2,2
0.005636070853462158,0.16767676767676767,0.14258592527344718,0.11388329979879275,0.5,0.4883720930232558,0.43906020558002934,0.42470389170896783,0.16,0.6666666666666666,0.0,0.75,0.4275862068965517,0.0,0.013355076448200345,0.6277777777777778,0,0,0,0,0
0.006038647342995169,0.5373737373737374,0.3978261055476213,0.9472837022132796,0.5,0.23255813953488372,0.6622613803230543,0.6091370558375634,0.24,0.0,0.29032258064516125,0.25,0.4103448275862069,0.0,0.22614430312017286,0.9861111111111112,0,2,0,2,2
0.00644122383252818,0.6323232323232323,0.47509257438020064,0.8173038229376257,0.0,0.046511627906976744,0.9559471365638766,0.7834179357021996,0.47000000000000003,0.3333333333333333,0.016129032258064557,0.75,0.5103448275862069,0.0,0.06923627084966197,0.2,0,2,0,2,2
0.006843800322061192,0.7151515151515152,0.42132674266460285,0.9525150905432596,0.5,0.18604651162790697,0.6123348017621145,0.0829103214890017,0.58,0.6666666666666666,0.33870967741935487,0.25,0.7724137931034483,0.0,0.3366812890458528,0.9083333333333333,0,2,0,2,2
0.007246376811594203,0.4808080808080808,0.01575261046924307,0.1420523138832998,0.0,0.0,0.7533039647577092,0.9780033840947546,0.53,0.3333333333333333,0.6612903225806451,0.5,0.3310344827586207,0.0,0.5274757776233234,0.9361111111111111,0,1,0,1,0
0.007648953301127214,0.5676767676767677,0.06090667305208966,0.4225352112676056,0.0,0.18604651162790697,0.05580029368575624,0.11844331641285956,0.38,0.6666666666666666,0.0,0.75,0.5482758620689655,0.0,0.4347283074114356,0.4916666666666667,0,2,0,2,2
0.008051529790660225,0.00202020202020202,0.050507555608767414,0.16619718309859155,0.5,0.46511627906976744,0.22026431718061673,0.09983079526226735,0.39,0.3333333333333333,0.8548387096774193,0.5,0.09655172413793102,0.0,0.3797633083592239,0.5027777777777778,0,0,0,0,0
0.008454106280193236,0.026262626262626262,0.07312734642915174,0.5951710261569416,0.5,0.4418604651162791,0.381791483113069,0.8071065989847716,0.64,0.3333333333333333,0.32258064516129037,0.0,0.2862068965517241,0.0,0.607992073532239,0.3055555555555556,0,0,0,0,0
0.008856682769726247,0.18787878787878787,0.04441859868471689,0.4140845070422535,0.5,0.023255813953488372,1.0,0.15397631133671744,0.21,0.6666666666666666,0.33870967741935487,0.25,0.3793103448275862,0.0,0.5964801428269905,0.10555555555555556,0,0,0,0,0
0.00966183574879227,0.47878787878787876,0.12424208734916575,0.17545271629778672,0.5,0.7674418604651163,0.0513950073421439,0.1065989847715736,0.27,0.6666666666666666,0.04838709677419356,0.75,0.296551724137931,0.0,0.12299132740103008,0.1277777777777778,0,1,0,1,0
0.010064412238325281,0.07878787878787878,0.0061830278877647886,0.7963782696177062,0.0,0.3488372093023256,0.9559471365638766,0.9170896785109983,0.42,0.6666666666666666,0.7580645161290323,0.5,0.9172413793103449,0.0,0.23751305729615496,0.5583333333333333,0,0,0,0,0
0.010869565217391304,0.1111111111111111,0.03425893460357641,0.24185110663983903,0.5,0.5813953488372093,0.44052863436123346,0.5532994923857868,0.07,0.3333333333333333,0.30645161290322587,0.25,0.29310344827586204,0.0,0.1737793360642184,0.9305555555555556,0,0,0,0,0
0.011272141706924315,0.7777777777777778,0.10877168977106548,0.06438631790744467,0.5,0.4418604651162791,0.3318649045521292,0.25549915397631134,0.91,0.6666666666666666,0.4193548387096775,0.0,0.6448275862068966,0.0,0.11231022387969408,0.8277777777777778,0,3,0,3,2
0.011674718196457327,0.6242424242424243,0.047813705284222595,0.7054325955734406,0.5,0.2558139534883721,0.4229074889867841,0.6700507614213198,0.42,0.3333333333333333,0.14516129032258068,0.75,0.9413793103448276,0.0,0.08405336115304833,0.3527777777777778,0,2,0,2,2
0.012077294685990338,0.7313131313131314,0.02398809574713725,0.5215291750503018,0.0,0.5581395348837209,0.8370044052863436,0.6818950930626058,0.9,0.6666666666666666,0.6612903225806451,0.0,0.034482758620689655,0.0,0.5534290442664186,0.48333333333333334,0,2,0,2,2
0.01247987117552335,0.5797979797979798,0.0503365174929233,0.09014084507042253,0.5,0.06976744186046512,0.40234948604992654,0.4196277495769881,0.52,0.0,0.1774193548387097,0.0,0.8517241379310345,0.0,0.6535296039320443,0.09722222222222222,0,2,0,2,2
0.013285024154589372,0.7151515151515152,0.7504724927950193,0.20321931589537223,0.5,0.46511627906976744,0.16005873715124816,0.15736040609137056,0.93,0.6666666666666666,0.06451612903225812,0.75,0.4827586206896552,0.0,0.020014465534787865,0.24166666666666667,0,2,0,2,2
0.013687600644122383,0.7272727272727273,0.21807359770124773,0.8124748490945674,0.0,0.8604651162790697,0.5066079295154184,0.9644670050761421,0.01,0.3333333333333333,0.435483870967742,0.0,0.13793103448275862,0.0,0.9891024512090688,0.7416666666666667,0,2,0,2,2
0.014090177133655395,0.5313131313131313,0.10647122711296211,0.7742454728370222,0.5,0.9069767441860465,0.06020558002936857,0.8087986463620981,0.01,0.3333333333333333,0.5,0.25,0.1206896551724138,0.0,0.3806929475140387,0.0,0,2,0,2,2
0.014492753623188406,0.806060606060606,0.0665936904039065,0.8812877263581489,0.5,0.5813953488372093,0.3582966226138032,0.6700507614213198,0.27,0.3333333333333333,0.12903225806451613,0.75,0.46551724137931033,0.0,0.05373220208190774,0.9833333333333334,0,3,0,3,2
0.014895330112721417,0.40404040404040403,0.5550357897257403,0.1766599597585513,0.5,0.8837209302325582,0.6358296622613803,0.8730964467005076,0.73,0.0,0.9193548387096775,0.5,0.4379310344827586,0.0,0.3209446424418253,0.8083333333333333,0,1,0,1,0
0.015297906602254429,0.9555555555555556,0.6799192700093216,0.7661971830985915,0.5,0.5348837209302325,0.11160058737151247,0.7597292724196277,0.47000000000000003,0.0,0.7741935483870968,0.0,0.27586206896551724,1.0,0.5252246123814761,0.8138888888888889,0,3,0,3,2
0.01570048309178744,0.8080808080808081,0.2868052645532057,0.0647887323943662,0.5,0.6511627906976745,0.05433186490455213,0.7580372250423012,0.39,0.6666666666666666,0.5967741935483871,0.5,0.7103448275862069,0.0,0.061716478206919,0.19166666666666668,0,3,0,3,2
0.01610305958132045,0.8404040404040404,0.28068210000598637,0.5605633802816902,0.5,0.813953488372093,0.7929515418502202,0.8138747884940778,0.13,0.0,0.7258064516129032,0.5,0.3758620689655172,0.0,0.28382629527705666,0.18888888888888888,0,3,0,3,2
0.016505636070853463,0.9595959595959596,0.028871233954486764,0.021327967806841045,0.5,0.6976744186046512,0.8913362701908957,0.04230118443316413,0.45,0.6666666666666666,0.32258064516129037,0.0,0.031034482758620682,0.0,0.9486776000656059,0.8916666666666667,0,3,0,3,2
0.016908212560386472,0.2383838383838384,0.20623776008483494,0.29577464788732394,0.0,0.11627906976744186,0.2834067547723935,0.8240270727580372,0.43,0.6666666666666666,0.6290322580645161,0.0,0.36551724137931035,0.0,0.8910399724670863,0.4444444444444445,0,0,0,0,0
0.017310789049919485,0.23232323232323232,0.047086793291885094,0.27525150905432594,0.5,0.9302325581395349,0.2819383259911894,0.37055837563451777,0.08,0.0,0.016129032258064557,0.75,0.36896551724137927,0.0,0.009446962170475522,0.2777777777777778,0,0,0,0,0
0.017713365539452495,0.0202020202020202,0.2600206956120172,0.5464788732394366,0.5,0.4883720930232558,0.9765051395007341,0.883248730964467,0.04,0.3333333333333333,0.14516129032258068,0.75,0.07931034482758621,0.0,0.05158119319151912,0.5833333333333334,0,0,0,0,0
1.0,0.8,0.3720164538667442,0.746076458752515,0.5,0.13953488372093023,0.4229074889867841,0.4839255499153976,0.5,0.3333333333333333,0.903225806451613,0.5,0.27586206896551724,0.0,0.3073274117851088,0.8,3,3,3,3,1
0.018115942028985508,0.5616161616161616,0.14044794882539574,0.9492957746478873,0.5,0.06976744186046512,0.14831130690161526,0.0727580372250423,0.6900000000000001,0.3333333333333333,0.12903225806451613,0.75,0.22413793103448276,0.0,0.09464573555765579,0.6944444444444444,0,2,0,2,2
0.018518518518518517,0.8767676767676768,0.43613009159091104,0.752112676056338,0.5,0.6511627906976745,0.5609397944199705,0.41455160744500846,0.89,0.6666666666666666,0.016129032258064557,0.75,0.3275862068965517,0.0,0.04573918748327928,0.8638888888888889,0,3,0,3,2
